train_acc_private,train_acc_public,train_loss,train_sign_acc,train_sign_loss,train_time,valid_acc_private,valid_acc_public,valid_loss_private,valid_loss_public,valid_s_private_features.4,valid_s_private_features.5,valid_s_private_features.6,valid_time_private,valid_time_public,valid_total_acc,wm_acc_private,wm_acc_public,wm_loss_private,wm_loss_public,wm_s_private_features.4,wm_s_private_features.5,wm_s_private_features.6,wm_time_private,wm_time_public,wm_total_acc
92.36991976104228,94.46319624037504,0.3748523891162933,1.0,4.95632382389158,55.063660860061646,84.7,85.18,0.4885083573818207,0.560864086818695,1.0,1.0,1.0,6.926166772842407,6.846508264541626,84.94,100.0,100.0,0.13570518016815186,0.07203168153762818,1.0,1.0,1.0,0.19248557090759277,0.0887610912322998,100.0
92.75986282407246,94.63197756485201,0.3608444731362956,1.0,5.0209388374350965,54.68886137008667,85.25,86.66,0.47550237951278684,0.49150963273048404,1.0,1.0,1.0,6.531700372695923,6.621819972991943,85.955,99.0,100.0,0.11274913907051086,0.04104160785675049,1.0,1.0,1.0,0.19650888442993164,0.0937507152557373,99.5
92.99072467838145,95.03162072410046,0.346619551068842,1.0,5.116062290966511,54.03543257713318,85.61,84.71,0.4674199137210846,0.5996878142356873,1.0,1.0,1.0,6.511618614196777,6.498927116394043,85.16,98.0,98.0,0.11473103642463683,0.10985849142074584,1.0,1.0,1.0,0.19547820091247559,0.08776402473449707,98.0
92.86074362155264,94.92103984993948,0.3415332275243636,1.0,5.184695687144995,54.09193968772888,84.61,85.67,0.5507763830661774,0.5309730413913727,1.0,1.0,1.0,7.507755279541016,6.482501268386841,85.14,97.0,97.0,0.0999679684638977,0.10187647581100463,1.0,1.0,1.0,0.19248509407043457,0.08676743507385254,97.0
93.57466924572113,95.3730634232642,0.3102648328040534,1.0,5.265983548481017,55.179099559783936,85.79,84.56,0.49940982751846313,0.6000827428817749,1.0,1.0,1.0,6.520665884017944,6.442868709564209,85.17500000000001,99.0,99.0,0.08095609903335571,0.08675086259841919,1.0,1.0,1.0,0.1765282154083252,0.08776593208312988,99.0
93.54944903658233,95.57482501822459,0.30901438113249524,1.0,5.326345811598003,54.06579828262329,85.75,85.29,0.5139262049436569,0.561082451915741,1.0,1.0,1.0,6.527743339538574,6.324873924255371,85.52000000000001,100.0,98.0,0.06325290441513061,0.08489595413208008,1.0,1.0,1.0,0.1855173110961914,0.0857701301574707,99.0
93.65808989540716,95.63690550898163,0.3035376982885042,1.0,5.402000779286027,54.052979946136475,85.49,85.48,0.510526493883133,0.527880456161499,1.0,1.0,1.0,6.495439291000366,6.3223841190338135,85.485,99.0,98.0,0.04953973054885864,0.09666610479354859,1.0,1.0,1.0,0.18351125717163086,0.09174919128417969,98.5
94.0557930100132,95.89686756402673,0.29054392897136383,1.0,5.453292226884514,54.07321381568909,85.01,84.66,0.5475461140155792,0.594870451927185,1.0,1.0,1.0,6.903249263763428,6.3437659740448,84.83500000000001,99.0,98.0,0.06320477485656738,0.11045780181884765,1.0,1.0,1.0,0.17257118225097656,0.08377599716186523,98.5
94.19935419373262,96.01520849953235,0.27780426922284074,1.0,5.528644876088947,54.29971647262573,85.29,86.2,0.5713935848236084,0.5174352199554443,1.0,1.0,1.0,6.518000841140747,6.480573892593384,85.745,98.0,100.0,0.03676216125488281,0.06882356405258179,1.0,1.0,1.0,0.17453289031982422,0.08081531524658203,99.0
94.28859485035211,96.02102854554083,0.27391495629095697,1.0,5.570964254904538,54.28523874282837,85.07,84.71,0.6591441507339477,0.5799569367408752,1.0,1.0,1.0,6.516667604446411,6.499457120895386,84.88999999999999,99.0,99.0,0.02843482494354248,0.12805243730545043,1.0,1.0,1.0,0.173231840133667,0.08277606964111328,99.0
94.53497680781288,96.4148516587808,0.2618896035613461,1.0,5.647802994120866,54.09578585624695,86.11,85.22,0.5417220653057099,0.549749959230423,1.0,1.0,1.0,6.502326965332031,6.468098402023315,85.66499999999999,98.0,98.0,0.043749451637268066,0.14291150093078614,1.0,1.0,1.0,0.17353558540344238,0.08477473258972168,98.0
94.54467690403116,96.18786986445038,0.2642360289560848,1.0,5.687145407311618,54.137519121170044,86.55,85.45,0.5519359314918518,0.566193054676056,1.0,1.0,1.0,6.525588035583496,6.492036581039429,86.0,100.0,98.0,0.027255563735961913,0.12541359901428223,1.0,1.0,1.0,0.19721198081970215,0.08377695083618164,99.0
94.71733823964294,96.53707262495874,0.2475282247923553,1.0,5.724400856997818,54.339680671691895,85.56,84.64,0.5928625576972961,0.6022432649612427,1.0,1.0,1.0,6.544684886932373,6.578124761581421,85.1,99.0,99.0,0.035900206565856935,0.11360690355300904,1.0,1.0,1.0,0.18009591102600098,0.08477377891540527,99.0
95.04132081055,96.63213337643046,0.23420781369598895,1.0,5.739055293146521,54.792115688323975,85.51,86.51,0.599421018576622,0.48017823305130003,1.0,1.0,1.0,6.689296722412109,6.425368785858154,86.01,99.0,96.0,0.024087486267089845,0.17772180080413819,1.0,1.0,1.0,0.17852210998535156,0.08976125717163086,97.5
95.23920236506932,96.79509466466769,0.22795952147733844,1.0,5.798869666177779,54.1982159614563,85.61,84.44,0.6487578580856324,0.6241896510124206,1.0,1.0,1.0,6.712876558303833,6.548102855682373,85.025,98.0,95.0,0.05539454698562622,0.2117573308944702,1.0,1.0,1.0,0.17752552032470703,0.08676910400390625,96.5
95.27994268712862,96.91925564618178,0.225749859402717,1.0,5.8029807531274855,54.23006892204285,84.88,83.37,0.6376431235313416,0.6467970409393311,1.0,1.0,1.0,6.709630489349365,6.57386589050293,84.125,97.0,94.0,0.06007235527038574,0.17020148277282715,1.0,1.0,1.0,0.19449424743652344,0.08377790451049805,95.5
95.37888346927267,96.99879627496423,0.21971029337500336,1.0,5.914468480274081,54.49522423744202,85.96,83.65,0.6080513353347778,0.6507823511123657,1.0,1.0,1.0,6.529921293258667,6.468358755111694,84.805,98.0,91.0,0.07243223905563355,0.2501921689510345,1.0,1.0,1.0,0.17552947998046875,0.09275341033935547,94.5
95.5049844661229,97.13071731782296,0.2117767159215314,1.0,5.923429697751999,54.36833429336548,87.12,83.74,0.5692433368206025,0.6491906304359436,1.0,1.0,1.0,7.291288375854492,6.473066091537476,85.43,100.0,90.0,0.017449054718017578,0.32379324674606325,1.0,1.0,1.0,0.3620572090148926,0.19348406791687012,95.0
95.67570581570477,97.17339765521842,0.20674602188189037,1.0,5.989397976081818,54.430174827575684,85.3,81.65,0.724343977355957,0.6817896620750428,1.0,1.0,1.0,6.525279760360718,6.592440128326416,83.475,100.0,89.0,0.022322282791137696,0.3079865646362305,1.0,1.0,1.0,0.22140717506408691,0.0857694149017334,94.5
95.63302548807806,97.00655633630888,0.21058120579123688,1.0,6.018146933987737,54.36764693260193,85.93,85.1,0.6633126905441284,0.5549993327140809,1.0,1.0,1.0,6.70198392868042,6.56157922744751,85.515,98.0,94.0,0.0389778733253479,0.2238455581665039,1.0,1.0,1.0,0.20445513725280762,0.08377647399902344,96.0
95.73778630646181,97.30725871341329,0.20145107733703455,1.0,6.0940177058801055,54.344446420669556,85.64,83.65,0.6987641020774842,0.607366773223877,1.0,1.0,1.0,6.515866041183472,6.4170897006988525,84.64500000000001,98.0,90.0,0.03080183982849121,0.321397191286087,1.0,1.0,1.0,0.20248889923095703,0.09175467491149902,94.0
95.86776733398438,97.3208388207664,0.1952967596158061,1.0,6.101774633396417,54.409321308135986,86.2,82.4,0.6583173107147217,0.6971022455215454,1.0,1.0,1.0,6.525832891464233,6.569739818572998,84.30000000000001,98.0,88.0,0.0446406888961792,0.38846609473228455,1.0,1.0,1.0,0.20245909690856934,0.08577132225036621,93.0
96.00550842285156,97.36545917349802,0.1884718124162067,1.0,6.106303232721984,54.38583779335022,85.6,82.43,0.708206502532959,0.694224039554596,1.0,1.0,1.0,6.527675151824951,6.559041261672974,84.015,97.0,84.0,0.0661467432975769,0.39360980987548827,1.0,1.0,1.0,0.19950175285339355,0.0857696533203125,90.5
95.8483671806228,97.40231946488501,0.1916507055909014,1.0,6.14721311070025,54.39377212524414,85.87,84.72,0.6647839190483094,0.5922991900444031,1.0,1.0,1.0,6.702056884765625,6.399534702301025,85.295,99.0,80.0,0.03287643432617188,0.611322751045227,1.0,1.0,1.0,0.20245957374572754,0.08776497840881348,89.5
96.20338998713963,97.6176611671985,0.17931486430092597,1.0,6.1585770128294826,54.390894412994385,86.56,85.32,0.6384692344665527,0.5290845573425293,1.0,1.0,1.0,6.5274658203125,6.55261492729187,85.94,99.0,88.0,0.0319609260559082,0.36247966408729554,1.0,1.0,1.0,0.21746301651000977,0.08178091049194336,93.5
96.21309006382042,97.62736124387929,0.17420945763492554,1.0,6.2114231353625655,54.53775596618652,85.39,85.77,0.7783512111663818,0.4941106362342835,1.0,1.0,1.0,6.519644260406494,6.586862802505493,85.58,99.0,90.0,0.031733522415161135,0.2872226977348328,1.0,1.0,1.0,0.20046329498291016,0.08876299858093262,94.5
96.59333306970731,97.79420256278884,0.16329322851569453,1.0,6.183356064371765,54.21775960922241,85.22,83.34,0.7871646265029907,0.6294885928153992,1.0,1.0,1.0,6.523817777633667,6.511837482452393,84.28,98.0,90.0,0.03818807601928711,0.3056997287273407,1.0,1.0,1.0,0.20453381538391113,0.09274911880493164,94.0
96.54871271697569,97.77674242476343,0.16451448795150742,1.0,6.23623934481293,54.3636372089386,84.85,83.19,0.785163219165802,0.6280533370018005,1.0,1.0,1.0,6.517932653427124,6.575831651687622,84.02,97.0,86.0,0.24540627956390382,0.41039451241493224,1.0,1.0,1.0,0.20647978782653809,0.08477234840393066,91.5
96.42843176613391,97.89314334493288,0.16416457469757556,1.0,6.261241126805544,54.36449956893921,85.51,83.39,0.7787220246315002,0.6301435735702514,1.0,1.0,1.0,6.535554885864258,6.5464863777160645,84.45,100.0,73.0,0.01737138271331787,0.6580622434616089,1.0,1.0,1.0,0.21541571617126465,0.09176230430603027,86.5
96.7174940512214,97.9241835903114,0.15305038437333135,1.0,6.247545403428376,54.5566189289093,86.14,84.56,0.7437946670532226,0.5443662817955017,1.0,1.0,1.0,6.533146142959595,6.5811989307403564,85.35,99.0,85.0,0.016250872611999513,0.47728328585624696,1.0,1.0,1.0,0.204453706741333,0.08477258682250977,92.0
96.6573535758005,98.07162475585938,0.15316163733239058,1.0,6.2409679889678955,54.34959530830383,86.73,82.82,0.6959888203620911,0.6350162644386291,1.0,1.0,1.0,6.718228816986084,6.58402681350708,84.775,98.0,87.0,0.03033666133880615,0.4552567720413208,1.0,1.0,1.0,0.21343088150024414,0.09574317932128906,92.5
96.51185242558869,97.79226254745268,0.16300704854775444,1.0,6.2477207612246275,54.404706954956055,85.27,83.53,0.8527329482078553,0.6160226904869079,1.0,1.0,1.0,6.51679539680481,6.519570589065552,84.4,100.0,80.0,0.029267187118530272,0.6071937108039855,1.0,1.0,1.0,0.17752504348754883,0.09175515174865723,90.0
96.68451379050671,97.97268397371533,0.15136143589742893,1.0,6.283156266435981,54.87143158912659,85.53,81.66,0.8746516113758087,0.7081417427062988,1.0,1.0,1.0,6.52439546585083,6.453817129135132,83.595,99.0,71.0,0.04126189708709717,0.7990952968597412,1.0,1.0,1.0,0.19348597526550293,0.08776545524597168,85.0
96.67481371382593,97.8834432682521,0.1554809862392431,1.0,6.357885773293674,54.84944939613342,86.03,80.75,0.7997513051986694,0.6945157680511475,1.0,1.0,1.0,6.520662069320679,6.442617177963257,83.39,99.0,69.0,0.033488168716430664,0.7606116497516632,1.0,1.0,1.0,0.1715404987335205,0.08377647399902344,84.0
96.87657530878631,98.09296492455711,0.1461575028466278,1.0,6.345823671668768,54.893797874450684,86.56,80.37,0.7350414845466614,0.7351016647338867,1.0,1.0,1.0,6.516798973083496,6.438634395599365,83.465,100.0,69.0,0.007641363143920899,0.8170504891872405,1.0,1.0,1.0,0.19943523406982422,0.08779692649841309,84.5
96.92313567685409,98.15892544598647,0.14065800922733188,1.0,6.2991922264918685,55.94219613075256,86.03,83.82,0.7974316228866577,0.5380515354633332,1.0,1.0,1.0,6.502818822860718,6.412419557571411,84.925,99.0,76.0,0.04367573261260986,0.6361642897129058,1.0,1.0,1.0,0.18849635124206543,0.10671448707580566,87.5
97.01819642832581,98.19966576804578,0.13875193021256624,1.0,6.275400085374713,54.865819454193115,85.78,83.75,0.8824989574432373,0.5908324806213379,1.0,1.0,1.0,6.706852436065674,6.585272789001465,84.765,98.0,79.0,0.09695562839508057,0.6035320615768432,1.0,1.0,1.0,0.2124326229095459,0.08377552032470703,88.5
96.98715618294729,98.05998466384243,0.14374008718234094,1.0,6.316290422342718,56.53106737136841,85.72,81.95,0.8275036741256714,0.6022234563827514,1.0,1.0,1.0,6.506637096405029,6.4231932163238525,83.83500000000001,98.0,75.0,0.03758831977844238,0.7821234393119813,1.0,1.0,1.0,0.19747591018676758,0.0768270492553711,86.5
97.06281678105744,98.079384817204,0.140732770943096,1.0,6.360489801503718,54.060322999954224,86.55,81.22,0.7959958853721618,0.6587463404655457,1.0,1.0,1.0,6.53220796585083,6.494359493255615,83.88499999999999,97.0,74.0,0.12973934412002563,0.6862021601200103,1.0,1.0,1.0,0.2014617919921875,0.09175395965576172,85.5
97.21801800795005,98.13564526195258,0.13303652349454034,1.0,6.341257446445525,54.134751081466675,86.66,81.91,0.7862690465450287,0.6023559703826904,1.0,1.0,1.0,6.519989252090454,6.427729606628418,84.285,98.0,73.0,0.03406055450439453,0.7604936850070954,1.0,1.0,1.0,0.21043610572814941,0.08577108383178711,85.5
97.14041739450374,98.16086546132263,0.1342930414042556,1.0,6.34069845918566,54.60735249519348,86.37,83.19,0.7663503831863403,0.5678002346515656,1.0,1.0,1.0,6.50482177734375,6.31093692779541,84.78,99.0,80.0,0.02305504560470581,0.6505550539493561,1.0,1.0,1.0,0.19248390197753906,0.08876347541809082,89.5
97.28979857538788,98.34516691825759,0.12581099185343741,1.0,6.349901765584946,53.82480764389038,84.74,81.35,1.0043144315719605,0.6226748698234558,1.0,1.0,1.0,6.518643140792847,6.364272594451904,83.04499999999999,98.0,85.0,0.03949102878570557,0.5714355945587158,1.0,1.0,1.0,0.17453384399414062,0.08178067207336426,91.5
97.03953659702354,98.12982521594411,0.13694282926180223,1.0,6.349495239555836,54.39917206764221,86.42,81.44,0.8346578074455261,0.6276805960655213,1.0,1.0,1.0,7.324566841125488,6.641003370285034,83.93,100.0,77.0,0.018564679622650147,0.7296665167808533,1.0,1.0,1.0,0.18251347541809082,0.08678746223449707,88.5
97.35381908148108,98.24816615144971,0.1289502235580231,1.0,6.368001998402178,55.36334800720215,85.02,79.39,0.9161653227806091,0.7025366131782532,1.0,1.0,1.0,6.685511112213135,7.230853796005249,82.205,100.0,58.0,0.00749870777130127,1.0156132984161377,1.0,1.0,1.0,0.18852853775024414,0.08676910400390625,79.0
97.3848593268596,98.34322690292143,0.1256841246590791,1.0,6.365013590082526,54.80242347717285,86.19,80.71,0.8346261266708374,0.6728292451858521,1.0,1.0,1.0,6.752374172210693,6.5962300300598145,83.44999999999999,99.0,79.0,0.031179943084716798,0.5886553072929382,1.0,1.0,1.0,0.17852306365966797,0.09173798561096191,89.0
97.3848593268596,98.27338635081976,0.12497895918655354,1.0,6.299240503460169,56.21798515319824,86.47,83.2,0.9168483156204223,0.5639518966674805,1.0,1.0,1.0,6.5062642097473145,7.75357723236084,84.83500000000001,98.0,75.0,0.05032505989074707,0.7551891541481018,1.0,1.0,1.0,0.19747328758239746,0.08676838874816895,86.5
97.40619949555733,98.37620716363611,0.12148537840837285,1.0,6.32181551028043,54.30692148208618,85.66,80.45,0.9763014309883118,0.7239257009506226,1.0,1.0,1.0,6.755247592926025,6.43778133392334,83.055,100.0,62.0,0.008024325370788574,1.020791152715683,1.0,1.0,1.0,0.22840309143066406,0.08875775337219238,81.0
97.30919872874945,98.32770678023218,0.1262596646024489,1.0,6.325900826603174,54.62909555435181,86.62,82.88,0.8128316079139709,0.5802570799827576,1.0,1.0,1.0,6.698795318603516,6.700965404510498,84.75,98.0,75.0,0.036634421348571776,0.7774253821372986,1.0,1.0,1.0,0.2014610767364502,0.08177947998046875,86.5
97.50126024702905,98.41888750103158,0.12072160513415722,1.0,6.312740687280893,54.593066692352295,85.04,82.2,0.9298900030136108,0.6022213898658753,1.0,1.0,1.0,6.769278287887573,6.765275716781616,83.62,96.0,76.0,0.11910585880279541,0.7008139038085938,1.0,1.0,1.0,0.21043729782104492,0.08975982666015625,86.0
97.36351915816186,98.36262705628302,0.12507061642998885,1.0,6.328651836141944,54.41701102256775,86.93,81.8,0.8173136137008667,0.6128503184318542,1.0,1.0,1.0,6.505630254745483,6.468602180480957,84.36500000000001,100.0,66.0,0.01145580768585205,0.9764002728462219,1.0,1.0,1.0,0.20250654220581055,0.08676671981811523,83.0
97.47992007833132,98.43440762372084,0.11899535857121939,1.0,6.34519281052053,54.060901165008545,86.53,80.34,0.8779248723030091,0.6827124847412109,1.0,1.0,1.0,6.529988765716553,6.4963977336883545,83.435,100.0,73.0,0.006146426200866699,0.9020916032791138,1.0,1.0,1.0,0.20046544075012207,0.08776378631591797,86.5
97.54200056908836,98.46544786909936,0.1137801297581379,1.0,6.33661028649658,54.067782402038574,85.18,81.93,0.9714815013885498,0.599168648147583,1.0,1.0,1.0,6.518794059753418,6.483196973800659,83.555,98.0,65.0,0.27533326625823973,0.9188573777675628,1.0,1.0,1.0,0.19898271560668945,0.09075713157653809,81.5
97.40619949555733,98.47708796111631,0.12034980407301885,1.0,6.333120605908334,54.17755889892578,86.43,83.73,0.890211496257782,0.5519717308044434,1.0,1.0,1.0,6.525021076202393,6.77450966835022,85.08000000000001,99.0,74.0,0.021015901565551758,0.807524219751358,1.0,1.0,1.0,0.19747281074523926,0.0827784538269043,86.5
