,valid_loss,valid_acc,valid_time,epoch,train_loss,train_acc,train_time
34,0.7507204783113697,0.7482199367088608,9.005918264389038,34,0.5987159555990168,0.792693661971831,-26.779133558273315
35,0.7707651883740968,0.7420886075949367,9.061152219772339,35,0.5984980406742852,0.7921935019206146,-26.73916482925415
36,0.7250209201740313,0.7565268987341772,9.058287620544434,36,0.594732576043902,0.7926536491677336,-26.737014055252075
37,0.7768849202349216,0.7425830696202531,9.030577421188354,37,0.5925358885686925,0.7938740396927016,-26.759231090545654
38,0.7359353756602807,0.754746835443038,9.016910552978516,38,0.5974899727312154,0.7912932138284251,-26.752814054489136
39,0.7909112029437777,0.7389240506329114,9.022868156433105,39,0.5993737907324191,0.7905529769526248,-26.771970987319946
40,0.7517394295221642,0.7482199367088608,9.034134864807129,40,0.5980042642347333,0.7933338668373879,-26.749808311462402
41,0.7468256920198851,0.7525712025316456,9.037580251693726,41,0.6008891433515561,0.7928737195902689,-26.75187110900879
42,0.7887938637522203,0.7384295886075949,9.09704327583313,42,0.5968174664983371,0.7921534891165173,-26.747852325439453
43,0.7465050952344001,0.7544501582278481,9.028106927871704,43,0.599118876567876,0.7904929577464789,-26.704004526138306
44,0.7878830085826826,0.7411985759493671,9.059280395507812,44,0.5983314219571259,0.790192861715749,-26.92758321762085
45,0.752226692966268,0.7496044303797469,9.036570310592651,45,0.598938646107416,0.7890124839948783,-26.749274969100952
46,0.7886790867093243,0.7420886075949367,9.061189651489258,46,0.5911309161961613,0.7925936299615877,-26.749056100845337
47,0.7334311393242848,0.7586036392405063,9.225196123123169,47,0.5992042818005351,0.7902128681177977,-27.341980695724487
48,0.8035652871373333,0.736748417721519,9.062619924545288,48,0.5936442495308215,0.7937540012804097,-26.93411374092102
49,0.7573044767862633,0.7519778481012658,9.039640665054321,49,0.595498703849453,0.7915132842509603,-26.738283395767212
50,0.754936003232304,0.7465387658227848,9.018187999725342,50,0.5934025139265268,0.7946742957746479,-26.75232481956482
51,0.765661558018455,0.7460443037974683,9.039507627487183,51,0.5936011715521428,0.7941541293213829,-26.747276067733765
52,0.7876836627344542,0.7376384493670886,9.06055498123169,52,0.5935588947636827,0.7927336747759283,-26.741513967514038
53,0.7558945817283437,0.7499011075949367,9.046467304229736,53,0.5986166365549598,0.7914932778489117,-26.743391513824463
54,0.7506896121592461,0.7499011075949367,9.019578695297241,54,0.5976070340403216,0.792753681177977,-26.7669837474823
55,0.7461593166182313,0.7588014240506329,9.03683590888977,55,0.5882907653282302,0.7936939820742638,-26.746578693389893
56,0.784654486028454,0.7417919303797469,9.05630350112915,56,0.5931649806786439,0.7927736875800256,-26.74299693107605
57,0.7512136350704145,0.7531645569620253,9.051929235458374,57,0.5949328428422901,0.7933738796414853,-26.750994205474854
58,0.7659234623365765,0.7488132911392406,9.042511701583862,58,0.5923719735823276,0.7929537451984635,-26.74143099784851
59,0.7851035798652263,0.7410996835443038,9.043867111206055,59,0.5972812070431386,0.7915532970550576,-26.747361421585083
60,0.7856285051454471,0.7410996835443038,9.028256177902222,60,0.5935517381232771,0.7932538412291933,-26.74853491783142
61,0.7857090347929846,0.7408030063291139,9.025899887084961,61,0.5926668166961621,0.7930537772087067,-26.755268096923828
62,0.7772272930869574,0.7402096518987342,9.23330545425415,62,0.5956587698334463,0.7931938220230473,-26.95023465156555
63,0.7383648051491266,0.7543512658227848,9.213881015777588,63,0.5982304076913377,0.7922735275288092,-26.76055908203125
64,0.7376864922197559,0.7548457278481012,9.201775312423706,64,0.5976529618613088,0.7939540653008963,-26.77761960029602
65,0.7698987465870532,0.7435719936708861,9.028016090393066,65,0.5907960989334824,0.7930937900128041,-26.77221393585205
66,0.7580123294757891,0.7505933544303798,8.998820781707764,66,0.5950806506846229,0.7928537131882202,-26.79835033416748
67,0.7513825719869589,0.7512856012658228,9.024753332138062,67,0.5921737104845108,0.7941541293213829,-26.76223111152649
68,0.7685528473009037,0.7464398734177216,9.060693502426147,68,0.5918036792785044,0.7937540012804097,-26.731069803237915
69,0.7331824566744551,0.7529667721518988,9.01921033859253,69,0.5942172845789778,0.7930937900128041,-26.755170106887817
70,0.732087600834762,0.7576147151898734,9.031062602996826,70,0.5986701957165966,0.7904329385403329,-26.748426914215088
71,0.807913017423847,0.7362539556962026,9.049532651901245,71,0.5903021286452779,0.7936739756722151,-26.748579025268555
72,0.8086427842514424,0.7361550632911392,9.02501893043518,72,0.5934182405853393,0.7943141805377721,-26.766180753707886
73,0.7401570436320727,0.7544501582278481,9.04209017753601,73,0.5961808257005279,0.7934539052496798,-26.743031978607178
74,0.7496304753460462,0.7498022151898734,9.020535469055176,74,0.5937350691891204,0.7922135083226632,-26.757385730743408
75,0.7746961229964148,0.7421875,9.03024959564209,75,0.5988726698520395,0.790372919334187,-26.759500980377197
76,0.7566531172281579,0.7489121835443038,9.05535078048706,76,0.5970358592905247,0.7922335147247119,-26.73785710334778
77,0.7904440051392664,0.7387262658227848,9.045565128326416,77,0.591499145868951,0.7937540012804097,-26.740663528442383
78,0.7483398506913004,0.752373417721519,9.03004789352417,78,0.5975748238734491,0.793273847631242,-26.754058837890625
79,0.7719379957718185,0.7442642405063291,9.025534391403198,79,0.5969946924000787,0.7908130601792573,-26.760953903198242
80,0.7460367619236813,0.7543512658227848,8.997266054153442,80,0.5982601395718725,0.7931137964148528,-26.774802446365356
81,0.7476646726644491,0.7548457278481012,9.054141759872437,81,0.5948815815122118,0.7923135403329066,-26.751971006393433
82,0.8317409633081171,0.7334849683544303,9.055133581161499,82,0.5983879349830056,0.7903929257362355,-26.73784589767456
83,0.7566495816918868,0.7485166139240507,9.062076568603516,83,0.5924159280774536,0.7934138924455826,-26.732664823532104
84,0.7720911434934109,0.7413963607594937,9.033257246017456,84,0.5928233306707097,0.7922335147247119,-26.752732515335083
85,0.7678101477743704,0.747626582278481,9.048864364624023,85,0.6016915640513509,0.7915532970550576,-26.736724853515625
86,0.7717000193233732,0.7461431962025317,9.041191339492798,86,0.5934452719786103,0.7935539372599232,-26.762006998062134
87,0.7336061396930791,0.7570213607594937,9.02375340461731,87,0.5970474624107193,0.7913732394366197,-26.774562120437622
88,0.7966910834553875,0.7358583860759493,9.036778450012207,88,0.592092007551242,0.7943541933418694,-26.754982471466064
89,0.7974089927311185,0.7386273734177216,9.045351505279541,89,0.5982927368255034,0.7943942061459667,-26.939308643341064
90,0.7458351865599427,0.7526700949367089,9.024348974227905,90,0.598757721035337,0.7915132842509603,-26.75517964363098
91,0.7434779050983961,0.7532634493670886,9.05895471572876,91,0.5920306396469112,0.7934539052496798,-26.737109899520874
92,0.7468615079982371,0.7537579113924051,9.283676385879517,92,0.5931927408741623,0.7931738156209988,-26.944995164871216
93,0.7772106958340995,0.7430775316455697,9.268348693847656,93,0.597615750475516,0.792173495518566,-26.87969422340393
94,0.7487629893459852,0.757120253164557,9.048307418823242,94,0.5972004695372148,0.7920534571062741,-26.92960786819458
95,0.7657801606987096,0.7529667721518988,9.047699213027954,95,0.5945105222977993,0.7919734314980794,-26.751753091812134
96,0.7320361446730698,0.7542523734177216,9.056715965270996,96,0.5991162036887815,0.7905729833546735,-26.736762285232544
97,0.7647451962096782,0.7450553797468354,9.043238401412964,97,0.5921219937627356,0.7925136043533931,-26.748220920562744
98,0.7254046435597576,0.7582080696202531,9.031969547271729,98,0.6018708389104558,0.7908730793854033,-26.75734567642212
99,0.7763544351239747,0.7446598101265823,9.007741928100586,99,0.5937217907090498,0.7936139564660691,-26.767627000808716
100,0.7631144508530822,0.7471321202531646,9.030559301376343,100,0.5995442967637705,0.7916933418693982,-26.771238565444946
