train_acc,train_loss,train_sign_acc,train_sign_loss,train_time,valid_acc,valid_loss,valid_time
34.50704225352113,2.262043790994319,0.0,0.0,28.078214645385742,46.91,1.4500353883743287,14.301252126693726
51.77856914212548,1.3319902690210965,0.0,0.0,26.13768196105957,56.84,1.2190616361618043,14.134908437728882
60.87147887323944,1.0942269636177375,0.0,0.0,26.170159101486206,64.81,1.0090625809669496,13.690981149673462
67.17949743918054,0.9301130944879656,0.0,0.0,26.157498598098755,70.33,0.8598615265846252,14.14768362045288
70.82266325224072,0.824981354186538,0.0,0.0,28.47072696685791,73.62,0.7660950120925903,15.071619033813477
74.39780729833547,0.7360700792448164,0.0,0.0,26.967015743255615,74.41,0.739678721523285,14.814319372177124
76.53048975672215,0.6741339172810201,0.0,0.0,26.561914682388306,76.37,0.6736987295150757,14.612329721450806
78.39308578745198,0.6169485560070995,0.0,0.0,31.167107582092285,77.41,0.6642232318401337,18.126145124435425
79.98559539052496,0.5742643849874123,0.0,0.0,42.471033573150635,78.71,0.6333600926399231,16.79468607902527
81.49807938540333,0.5316326766633804,0.0,0.0,36.85581588745117,80.62,0.5620091059684753,14.983887910842896
82.6144366197183,0.5013670046335604,0.0,0.0,40.66407799720764,80.73,0.5851221245765686,21.858001708984375
83.77880921895006,0.47121636321465277,0.0,0.0,42.87416458129883,82.69,0.5140008337020874,16.394971132278442
84.61107554417414,0.4401121952507774,0.0,0.0,39.49859929084778,80.35,0.6102265452384948,17.01836633682251
85.37532010243278,0.41694516258340486,0.0,0.0,42.75901675224304,82.98,0.5154740206718444,16.40248703956604
86.4256562099872,0.38872995524262954,0.0,0.0,38.78658604621887,82.7,0.527352397108078,16.510412454605103
87.14788732394366,0.3695577790199871,0.0,0.0,39.80389952659607,83.03,0.5066230856895447,16.46170473098755
87.58002560819462,0.34997496938049105,0.0,0.0,39.47676753997803,84.32,0.5076729287147522,16.543665885925293
88.33426696542894,0.3317778393454497,0.0,0.0,40.346195220947266,84.17,0.4982573803424835,16.062135219573975
89.1145166453265,0.31364836735548346,0.0,0.0,41.406293869018555,83.22,0.532018425655365,15.230592012405396
89.60667413572344,0.2962052222250671,0.0,0.0,40.21509838104248,84.1,0.5098321475028992,15.890865325927734
90.16885403329066,0.28339477411916103,0.0,0.0,49.42073059082031,86.02,0.45153455152511596,17.75767207145691
90.63300256081946,0.26758308691496124,0.0,0.0,42.99932813644409,84.32,0.4946202684402466,20.379249095916748
90.9330985915493,0.25815127366884266,0.0,0.0,44.11177325248718,85.04,0.4736520601272583,18.4922354221344
91.70734635083227,0.2382921067408731,0.0,0.0,31.30037021636963,86.0,0.4553936997175217,31.40178155899048
92.04545454545455,0.22834828344296554,0.0,0.0,30.178573608398438,85.56,0.48871710891723635,15.15844464302063
92.44958386683739,0.21753742260126238,0.0,0.0,32.484668254852295,85.52,0.4900211324691772,22.29986047744751
92.57162291933419,0.21130359060251452,0.0,0.0,47.94994282722473,85.2,0.48133204040527344,17.58722996711731
93.00376120358514,0.19939175769972892,0.0,0.0,40.12550401687622,86.39,0.48452531690597533,16.928104877471924
93.43389884763124,0.186367296068792,0.0,0.0,46.45761680603027,85.67,0.5034172570228577,21.604839324951172
93.9480633802817,0.17208671762051106,0.0,0.0,41.45236825942993,86.51,0.49312637462615966,19.200855255126953
93.85603393085788,0.17139215102936792,0.0,0.0,42.390779972076416,85.98,0.5102867590904235,17.360469102859497
94.22815300896286,0.16462913680959984,0.0,0.0,39.27311968803406,86.38,0.496897031211853,16.316375494003296
94.21614916773368,0.163440126124364,0.0,0.0,38.578797817230225,86.04,0.5106208479881287,15.489853143692017
94.6682938540333,0.15249905166086214,0.0,0.0,37.2582368850708,86.56,0.496353907585144,15.710198879241943
94.80633802816901,0.14857855970314232,0.0,0.0,37.42496371269226,86.05,0.5089512654304504,15.657143592834473
95.19846350832266,0.1351441808722236,0.0,0.0,36.90644717216492,86.96,0.48702705335617064,15.559593200683594
95.46854993597951,0.13164633273286566,0.0,0.0,54.51477599143982,87.23,0.5007098413467407,22.855156660079956
95.4225352112676,0.1306393129104765,0.0,0.0,41.24069094657898,85.62,0.5629824843645096,17.34711980819702
95.7366357234315,0.11888550941578367,0.0,0.0,39.47991323471069,87.04,0.5049292380332947,16.280519485473633
95.79265364916773,0.12064764417812858,0.0,0.0,38.03920125961304,87.43,0.49526853790283204,16.32193350791931
96.04273367477593,0.1108279829587258,0.0,0.0,37.27936553955078,86.88,0.5283501613616943,16.711052656173706
96.17877720870679,0.10850751775146371,0.0,0.0,39.45548701286316,86.58,0.5491331665754319,16.43746280670166
96.49487836107555,0.10150814726805642,0.0,0.0,39.11226177215576,86.67,0.5511089736938477,19.455413341522217
96.46486875800257,0.10202685829547738,0.0,0.0,42.98192238807678,86.97,0.53930758228302,17.950698614120483
96.4508642765685,0.09850931959405598,0.0,0.0,38.840086698532104,86.83,0.5360791141033172,16.18281054496765
96.73295454545455,0.09417455540027914,0.0,0.0,35.70872926712036,86.83,0.5459339349746705,15.991794109344482
96.88500320102433,0.09056113469778118,0.0,0.0,36.10792279243469,87.0,0.5380117698192597,16.022212982177734
96.84899167733674,0.09051062793216923,0.0,0.0,42.22125720977783,86.69,0.5403479518890381,19.27275252342224
96.81898207426376,0.08942357645514355,0.0,0.0,37.167072772979736,86.79,0.5429634412765503,15.695481538772583
96.9270166453265,0.08869012445449906,0.0,0.0,36.358845949172974,86.4,0.5915337154388428,15.651113271713257
97.33714788732394,0.07836082152588228,0.0,0.0,36.41012263298035,86.77,0.5544268692970276,13.802715301513672
97.30313700384123,0.07682200047460584,0.0,0.0,26.256563663482666,86.66,0.5948311716079712,13.957268476486206
97.3051376440461,0.07766314517949897,0.0,0.0,28.049776792526245,87.23,0.5558065556526184,13.884836673736572
97.32114276568502,0.07868400808881668,0.0,0.0,26.28302264213562,87.07,0.5771682514190674,13.900048971176147
97.58322663252241,0.07120159355847215,0.0,0.0,27.012333154678345,86.9,0.5942462966918945,13.900065660476685
97.49719910371319,0.07333127740369907,0.0,0.0,26.259398460388184,86.71,0.6115249057769775,13.881406307220459
97.51720550576185,0.07091171607326253,0.0,0.0,26.982688188552856,87.55,0.571159023141861,13.844717502593994
97.61123559539053,0.06737628609786304,0.0,0.0,26.40554141998291,87.2,0.5670905034065247,14.523231506347656
97.72727272727273,0.06664876453280354,0.0,0.0,26.707738637924194,86.7,0.6288397282600403,13.696338653564453
97.67325544174136,0.06634782261194878,0.0,0.0,26.26605463027954,87.37,0.6119522213935852,14.06952953338623
97.6592509603073,0.06750310269940439,0.0,0.0,26.50454020500183,87.26,0.5949648129940033,14.110894918441772
97.86331626120358,0.06254087775503256,0.0,0.0,26.423150062561035,88.21,0.5352226894378662,13.900462865829468
97.97735275288092,0.061555117528638764,0.0,0.0,26.467830181121826,86.59,0.621593874502182,14.03409457206726
97.80129641485276,0.06394636995879344,0.0,0.0,26.47466778755188,87.19,0.5925468941688538,13.985602855682373
97.82530409731113,0.06222808673481783,0.0,0.0,26.57491946220398,87.19,0.5887573870182037,13.735427379608154
97.99135723431498,0.06044339394929047,0.0,0.0,26.560152530670166,87.47,0.5698390931129456,14.25278353691101
97.9153329065301,0.06106882052682101,0.0,0.0,26.645178079605103,87.69,0.5795732228279113,14.452925205230713
98.16941421254802,0.05396643641527633,0.0,0.0,26.501465797424316,87.25,0.6181981747627259,14.20298433303833
98.02136683738796,0.05856906379741186,0.0,0.0,26.529338598251343,87.46,0.6158990613937378,14.095676898956299
98.1874199743918,0.05421591805837925,0.0,0.0,26.445089101791382,87.1,0.6222014615058898,14.130647420883179
98.05737836107555,0.056595313089104336,0.0,0.0,26.94794797897339,87.49,0.6039997995376587,14.071069955825806
98.30545774647888,0.05124123460850494,0.0,0.0,26.54565978050232,87.58,0.5833480337142944,14.30943775177002
98.39948783610755,0.04846697281026514,0.0,0.0,26.84471845626831,87.63,0.5950378925323486,14.126884937286377
97.93733994878362,0.06200950694921523,0.0,0.0,26.522741079330444,86.85,0.6425638410568237,14.00252890586853
98.40148847631242,0.04781837299765444,0.0,0.0,26.704694032669067,87.23,0.5981658526420593,14.15873098373413
98.30145646606914,0.04847939671452483,0.0,0.0,26.52161145210266,87.13,0.6698575345993042,14.190423965454102
